image,caption
1245022983_fb329886dd.jpg,"A little girl in pink is dancing on the sidewalk near a stroller, with her hands on her hips, and buildings in the distance."
1247181182_35cabd76f3.jpg,"A man wearing a blue shirt is sitting on a rocky cliff at the top of a mountain, posing on a mountaintop."
1248357227_2b4175fc39.jpg,"Three children play in a wooded area near a placid lake, looking into the water's edge where their reflections can be seen on the surface of the lake."
1248734482_3038218f3b.jpg,"A young girl in a pink shirt with white writing lies on the green grass, posing for the camera while looking up."
124881487_36e668145d.jpg,"A man rides his bike down a rocky hill, with a blurry picture of a mountain biker in blue descending a rocky trail, as described in the various sentences."
1248940539_46d33ed487.jpg,"Three little blond girls, two in blue and one in pink, play in the sand on a sunny beach."
1248953128_24c9f8d924.jpg,"A little girl in a colorful dress is playing with a blue and red soccer ball, kicking it while stepping over it."
124972799_de706b6d0b.jpg,"A snarling black and brown dog approaches a hissing brown long-haired cat that is hiding under a wooden bench, with the dog growling and trying to get it, while the cat is toyed with by the dog."
1251558317_4ef844b775.jpg,"A woman and a young boy sit on a police motorcycle, smiling for the camera."
1252396628_eb81d3905b.jpg,"A man in a red jumpsuit and helmet is riding a red dirt bike uphill on a muddy path of a motocross circuit, wearing red riding gear and navigating a challenging terrain."
1252787177_4b08625897.jpg,"Three pairs of women's underwear, including different-colored underpants and granny panties, are hanging from a clothesline under a red shelter, with people and cars in the background."
125319704_49ead3463c.jpg,"Two bicyclists, dressed in bike gear, stand beside their bicycles near a rocky waterbed, with one of them also posing by a stream while the other is walking across the ground, and both are captured in a scene that includes a creek and a stream."
1253264731_e7c689eca5.jpg,"A girl in a coral shirt with glasses is smiling while leaning against a fence, alongside another girl wearing a pink shirt and overalls, who is also smiling, with a second child out of focus in the background, as two children stand on a green metal fence, one of whom is holding on to it, with water visible behind them."
1253275679_e955fb7304.jpg,"A young boy is wearing a black t-shirt with an AD parody of the AC logo, has his head bowed down, and is nodding off, with the shirt also featuring the word ADHD."
1255504166_f2437febcb.jpg,"A young boy plays in the water with a beautiful sunset and mountains in the background, as a small child splashes around him, creating a splash encircling him while white clouds float over the mountains."
1258913059_07c613f7ff.jpg,"Three people sit at an outdoor table in front of a building painted like the Union Jack, with an umbrella, while a couple of people sit outdoors at a table with an umbrella and talk."
1259936608_e3f0064f23.jpg,"A little girl with arms outstretched, along with another young girl wearing a skirt and another wearing shorts, plays with others in a bubbling fountain at a water park, where children are joyfully splashing in the public waterspouts and water fountain."
1260816604_570fc35836.jpg,"A lady is driving a red compact car over a bridge, with a bridge in the background, and she is waiting inside the car as it crosses the bridge."
1262077938_8b9516c273.jpg,A young Asian woman wearing long shorts and a gray collared t-shirt sits alone on a wooden bench in the sun with a black purse.
1262454669_f1caafec2d.jpg,"A woman is sitting on a park bench with a large white and brown dog on a blue leash, while a white-shirted girl is also sitting on the bench with a dog next to her, and another woman is eating on a bench with a brown and white leashed dog standing beside her, and a woman is sitting on a bench with a latte in her lap and a white dog on a blue leash to her side."
1262583859_653f1469a9.jpg,"A man in a bright green shirt is riding a bicycle through the streets, holding a drink in his hand, while wearing sunglasses and drinking a latte in a paved courtyard."
1263126002_881ebd7ac9.jpg,A female toddler with blonde pigtails is attempting to climb out of a green and white playpen in a yellow room.
1263801010_5c74bf1715.jpg,"A man in a red jacket and red snow gear is looking out over a snowy, mountainous landscape from the summit."
1267711451_e2a754b4f8.jpg,"A black and white dog trots across the ground through the grass, carrying a large stick in its mouth."
1269470943_ba7fc49b4d.jpg,"A little boy in blue is lying face down in the grass with a football at his feet, having fallen face first while playing football."
1271210445_7f7ecf3791.jpg,"At a birthday celebration for a 5-year-old girl, a smiling woman and four little girls are gathered around a brightly lit cake with candles, some of which are covered, while a boy and his family also join in the festivities."
1271960365_e54033f883.jpg,"Two black dogs are running on a hardscape, with one of them carrying a ball, as they trot through an empty public area."
1273001772_1585562051.jpg,"About 12 kids and a few adults are splashed by an off-camera source while playing in a water fountain on a sunny day, with some children standing in a shallow pool of water and others playing with a sprinkler."
127450902_533ceeddfc.jpg,"During a sunset, four people are walking across thick snow, traveling toward the mountains where the sun is almost behind the snowy peaks."
127488876_f2d2a89588.jpg,"Two men, one wearing a red shirt and black pants and the other wearing a white shirt and tan shorts, are standing on the fairway of a golf course, looking off into the distance with their hands blocking the sun, while a tree is visible in the foreground and two golfers are playing in the background."
127490019_7c5c08cb11.jpg,"A woman wearing a blue shirt and hat with khaki shorts is getting ready to swing the club, as she leans over a golf club and begins a golf swing."
1277185009_06478dd457.jpg,"A shirtless man with a backpack is walking on a rocky hill, surrounded by gray clouds in the background."
1277743944_f4e8c78403.jpg,"A young boy wearing a red shirt runs along a colorful beach, passing white, blue, and green beach huts, while dressed in khaki shorts and a red sweater, with a half moon behind him."
1280147517_98767ca3b3.jpg,"A boat on a lake is being used by a waterskier, who performs a flip behind it, while a wakeboarder flies sideways into the air, and another waterskier does tricks, showcasing various water sports activities."
1280320287_b2a4b9b7bd.jpg,"A man is pulled behind a boat on a knee board, while another person doing the same begins to fall, as two boys wakeboard and waterski, with two people being pulled on watercraft behind the boat."
1282392036_5a0328eb86.jpg,"At a medieval fair, two women in colorful costumes crouch near a small child wearing a brown vest, who is sitting by a cart of arrows in front of a booth, while people in costume gather at a renaissance fair."
12830823_87d2654e31.jpg,"Several people and children are standing near a fish pond, watching fish move in the water, with some people staring at the orange fish, while the area features a blue tiled floor and includes goldfish."
1285067106_2adc307240.jpg,"A young boy in a white baseball uniform, who is a Little Leaguer from Ohio, is getting ready to throw a baseball as he contemplates his pitch."
1285874746_486731a954.jpg,"African-American woman in a blue dress stands in a crowd, with the back of a lady wearing a blue halter top visible in the distance."
